"","installment","int_rate","last_pymnt_amnt","loan_amnt","purpose","application_type","revol_bal","dti","delinq_2yrs","mes","ano","grade","inq_last_6mths","mort_acc","open_acc","revol_util","total_acc","addr_state","annual_inc","emp_length","home_ownership","verification_status","loan_status"
"1762",139.27,15.31,4.94,8.29,"2",1,8.24,8.52,0,"10","0","2",0,1,6,92.3,9,"4",10.86,"1","3","1","1"
"1763",433.5,18.75,6.07,9.73,"0",1,9.46,8.97,0,"8","2","3",1,1,4,77.5,8,"4",10.6,"0","3","0","1"
"1764",357.88,17.27,5.88,9.21,"1",1,9.36,20.65,0,"4","1","2",1,0,6,82.9,8,"1",10.55,"1","2","1","1"
"1765",190.27,11.14,5.94,8.67,"1",1,9.24,7.75,0,"11","1","1",0,0,5,76.6,6,"1",10.52,"1","2","0","1"
"1766",446.19,22.47,6.1,9.68,"1",1,9.02,20.17,0,"3","2","3",0,1,9,91.9,27,"0",10.52,"1","3","2","1"
"1767",172.96,13.11,5.52,8.54,"1",1,8.22,14.36,0,"12","1","1",1,0,11,82.3,13,"1",10.86,"0","2","2","1"
"1768",138.7,18.75,4.93,8.59,"2",1,10.6,24.16,1,"10","1","3",1,1,11,88.4,17,"0",11.38,"0","3","0","1"
"1769",545.99,18.49,3.28,9.62,"1",1,8.71,12.7,0,"1","1","3",1,1,5,94.7,14,"1",11.23,"0","2","0","1"
"1770",474.09,19.72,6.16,9.8,"0",1,9.57,22.53,0,"11","2","3",1,1,6,76.8,24,"1",10.6,"2","2","0","1"
"1771",976.04,22.47,6.88,10.46,"1",1,10.4,9.74,0,"6","2","3",1,1,12,76,30,"2",12.07,"1","3","2","1"
"1772",836.61,22.47,6.92,10.31,"1",1,10.37,12.03,0,"6","2","3",0,1,9,79.2,36,"1",12.25,"2","2","0","1"
"1773",203.84,18.49,5.32,8.63,"1",1,8.42,18.94,0,"8","2","3",0,1,22,83.9,43,"0",11.16,"1","3","1","1"
"1774",550.03,23.28,6.31,9.87,"0",1,10.27,9.3,0,"4","2","3",0,1,5,71.7,17,"3",11.18,"2","3","0","1"
"1775",405.81,21,6.01,9.62,"1",1,9.8,28.69,1,"12","2","3",1,1,16,82.9,28,"3",10.6,"1","3","0","1"
"1776",480.02,19.72,6.17,9.81,"1",1,9.22,23.09,0,"8","2","3",0,1,9,91.3,24,"4",10.82,"2","3","0","1"
"1777",382.13,21,6.03,9.56,"1",1,8.42,31.95,1,"12","2","3",1,1,12,69.6,31,"2",10.6,"0","2","0","1"
"1778",536.81,17.27,6.29,9.62,"1",1,9.88,23.9,0,"3","0","2",1,0,11,67.9,16,"1",10.86,"1","2","0","1"
"1779",332.72,12.12,5.81,9.21,"0",1,9.91,23.73,0,"10","2","1",0,1,16,69,44,"2",10.6,"1","3","1","1"
"1780",373.04,14.09,5.92,9.68,"1",1,7.64,2.31,0,"12","0","1",1,0,15,15.1,27,"0",10.82,"0","2","2","1"
"1781",515.08,14.33,6.24,9.62,"1",1,9.8,20.81,0,"8","1","2",0,0,10,75.6,17,"1",10.62,"1","2","0","1"
"1782",680.44,23.28,3.67,10.09,"0",1,10.37,24.08,0,"7","2","3",0,0,7,94.5,14,"0",11.08,"2","2","0","1"
"1783",324.34,17.77,4.32,9.1,"1",1,8.21,5.03,1,"12","1","3",1,0,8,74.9,20,"0",10.49,"2","2","1","1"
"1784",120.61,12.12,4.54,8.2,"2",1,6.76,17,0,"7","0","1",1,0,8,6.5,10,"4",10.11,"0","2","0","1"
"1785",695.55,21.49,6.54,10.14,"1",1,11.03,32.13,0,"5","2","3",1,1,9,94.3,27,"3",11.03,"2","3","0","1"
"1786",525.88,15.8,6.27,9.62,"1",1,8.41,19.74,0,"3","2","2",1,0,8,37.1,16,"3",10.6,"1","3","1","1"
"1787",635.07,8.9,6.45,9.9,"1",1,9.57,14.9,0,"2","2","0",1,1,14,31.5,43,"4",11.27,"0","3","2","1"
"1788",247.11,16.29,5.51,8.85,"2",1,9.11,13.79,0,"2","2","2",1,1,11,58.3,22,"3",11.38,"2","3","1","1"
"1789",507.23,17.77,6.23,9.55,"1",1,8.78,9.05,1,"4","2","3",1,1,7,87.8,23,"0",10.9,"1","3","0","1"
"1790",158.77,8.9,5.07,8.52,"2",1,10.71,26.65,0,"3","2","0",0,1,15,67.7,30,"0",11.63,"1","3","0","1"
"1791",563.32,22.47,6.33,9.91,"1",1,10.53,27.77,0,"3","2","3",1,1,17,68.9,49,"1",11.18,"2","3","0","1"
"1792",583.48,14.09,6.37,9.74,"1",1,9.49,8.56,0,"6","2","1",1,1,13,34.4,32,"0",10.55,"1","2","0","1"
"1793",202.49,13.11,5.31,8.7,"0",1,8.84,6.6,0,"3","2","1",1,0,9,44.5,13,"1",10,"0","2","2","1"
"1794",1106.53,21.49,7.01,10.28,"1",1,10.14,20.98,0,"1","2","3",1,0,12,88.3,23,"1",11.08,"0","2","0","1"
"1795",532.96,15.31,6.28,10.01,"1",1,10.21,20.21,0,"10","1","2",0,1,13,51.9,15,"4",10.82,"2","3","0","1"
"1796",858.46,14.33,5.3,10.13,"1",1,10.53,27.14,0,"8","2","2",0,1,14,38.1,36,"3",11,"2","3","0","1"
"1797",360.38,17.77,5.89,9.21,"1",1,9.96,12.4,0,"12","1","3",1,0,11,85.8,16,"1",11.26,"0","2","1","1"
"1798",512.29,19.72,6.36,9.88,"1",1,9.5,14.25,0,"1","2","3",0,1,16,58.9,35,"1",10.78,"1","3","0","1"
"1799",393.66,17.27,5.98,9.31,"2",1,9.6,14.23,0,"10","2","2",1,1,11,86,30,"0",11.35,"0","3","1","1"
"1800",594.91,14.33,6.39,9.76,"1",1,9.7,28.01,0,"12","2","2",0,0,11,91.4,19,"1",10.6,"0","2","0","1"
"1801",550.22,19.05,6.31,9.62,"0",1,9.93,17.82,1,"5","2","3",1,0,12,73,15,"1",11.23,"0","2","1","1"
"1802",219.35,15.31,5.39,8.75,"1",1,9.62,29.13,0,"8","1","2",0,0,11,55.6,23,"1",10.49,"1","2","0","1"
"1803",343.39,14.33,5.84,9.21,"1",1,9.73,16.23,0,"5","2","2",0,0,18,88.9,22,"1",10.78,"2","2","2","1"
"1804",368.08,19.72,5.91,9.55,"1",1,9.65,24.41,0,"12","2","3",1,0,22,68.2,28,"1",10.62,"0","2","0","1"
"1805",464.46,18.75,6.14,9.8,"0",1,10.16,13.78,0,"7","2","3",1,1,11,82.5,20,"1",11.78,"2","3","0","1"
"1806",556.56,15.8,6.32,9.67,"1",1,10.56,21.64,0,"12","2","2",1,1,10,85.4,16,"0",10.83,"1","3","0","1"
"1807",375.04,14.33,4.61,9.68,"2",1,8.81,19.57,0,"8","2","2",0,1,13,20,23,"4",10.49,"2","1","0","1"
"1808",337.47,13.11,4.82,9.21,"1",1,10.05,15.38,0,"4","2","1",0,1,6,96.3,15,"0",11.08,"2","3","1","1"
"1809",171.7,14.33,5.15,8.52,"2",1,9.65,19.65,0,"8","2","2",0,0,16,43.3,20,"1",10.92,"0","2","2","1"
"1810",250.33,7.9,5.52,8.99,"1",1,9.12,29.77,1,"10","2","0",1,1,13,49.6,54,"4",11.11,"0","1","1","1"
"1811",337.47,13.11,5.82,9.21,"0",1,9.86,20.31,0,"10","2","1",0,0,11,74.1,15,"3",10.6,"0","3","1","1"
"1812",515.08,14.33,6.24,9.62,"1",1,8.92,7.85,0,"4","1","2",0,0,9,68,16,"1",10.92,"1","2","0","1"
"1813",96.78,11.14,4.57,7.99,"2",1,8.25,3.16,0,"3","0","1",0,0,5,42.7,7,"2",10.31,"0","2","0","1"
"1814",549.42,14.33,6.31,9.68,"1",1,9.25,19.72,0,"3","2","2",0,1,14,58.2,29,"4",10.92,"2","3","1","1"
"1815",262.45,11.14,5.57,8.99,"1",1,8.74,12.11,0,"1","1","1",1,1,7,65.9,18,"4",11.23,"1","3","1","1"
"1816",337.47,13.11,5.82,9.21,"0",1,9.3,14.86,0,"12","2","1",0,1,10,94.1,21,"0",10.91,"2","2","1","1"
"1817",268.1,15.31,5.59,8.95,"0",1,9.12,23.45,0,"5","2","2",1,1,8,83.2,19,"0",10.86,"0","3","1","1"
"1818",350.59,15.8,5.86,9.21,"1",1,8.88,14.57,0,"11","2","2",1,1,9,90.2,15,"0",11.23,"2","2","1","1"
"1819",239.56,12.12,5.48,8.88,"1",1,8.61,14.12,0,"8","2","1",0,0,5,62.5,13,"1",10.56,"0","2","1","1"
"1820",456.19,13.11,6.12,9.9,"1",1,9.93,9.25,0,"2","2","1",1,1,9,56.3,15,"4",11.01,"2","3","0","1"
"1821",417.81,15.31,6.04,9.39,"1",1,9.36,21.83,1,"12","2","2",1,1,20,52.9,42,"0",11.25,"0","2","1","1"
"1822",686.67,8.9,6.53,9.98,"1",1,11.35,11.39,0,"4","2","0",1,1,6,77.7,14,"0",11.08,"0","3","2","1"
"1823",540.56,17.77,6.29,9.62,"1",1,9.4,22.35,0,"2","1","3",1,0,13,84.7,16,"1",10.71,"0","2","2","1"
"1824",339.47,15.31,5.83,9.19,"0",1,9.7,27.93,0,"1","2","2",1,1,14,48.5,48,"2",10.69,"2","3","0","1"
"1825",576.6,17.77,6.36,9.68,"1",1,10.1,11.5,0,"3","2","3",0,1,9,80.4,22,"0",11.74,"1","3","1","1"
"1826",412.06,14.33,6.02,9.39,"1",1,9.69,29.55,0,"10","1","2",1,1,13,53.9,19,"4",10.61,"0","3","2","1"
"1827",158.8,7.9,5.07,8.53,"1",1,8.38,14.6,0,"6","0","0",1,0,12,25,12,"1",9.77,"0","1","0","1"
"1828",274.71,14.33,5.62,8.99,"2",1,9.13,31.01,0,"6","1","2",0,0,9,78.4,28,"1",10.13,"2","2","0","1"
"1829",587.23,15.8,6.38,9.73,"0",1,9.82,27.63,0,"3","1","2",1,0,15,76.6,23,"1",10.71,"0","2","2","1"
"1830",171.7,14.33,5.15,8.52,"1",1,8.94,10.17,0,"11","0","2",1,0,5,84.9,6,"1",11.05,"0","2","2","1"
"1831",332.72,12.12,0,9.21,"2",1,9,28.19,0,"11","1","1",0,0,7,91.7,11,"0",10.71,"2","2","0","1"
"1832",381.16,14.33,5.94,9.31,"1",1,10.22,32.18,0,"11","2","2",1,0,10,53.8,34,"2",10.4,"0","2","2","1"
"1833",491.04,15.31,6.2,9.93,"2",1,9.7,20.47,0,"12","2","2",0,1,14,44.8,40,"4",11.08,"1","3","0","1"
"1834",856.61,23.63,0,10.31,"2",1,9.32,14.04,0,"8","2","3",1,1,22,49.7,53,"4",11.28,"0","1","0","1"
"1835",583.79,18.49,6.37,10.03,"1",1,9.35,33.18,0,"2","1","3",0,1,9,37.7,14,"3",10.9,"2","3","0","1"
"1836",85.56,14.09,4.45,7.82,"1",1,9.49,24.13,0,"7","1","1",0,1,10,34.3,13,"3",10.24,"1","1","0","1"
"1837",181.93,15.31,5.2,8.56,"1",1,9.67,19.11,0,"4","2","2",1,0,11,84.4,32,"0",11.13,"0","2","1","1"
"1838",743.45,18.49,6.61,9.92,"1",1,9.68,20.16,0,"12","2","3",1,1,13,71.5,26,"1",11.08,"1","1","2","1"
"1839",161.93,7.9,5.09,8.55,"0",1,8.79,17.58,0,"12","2","0",0,0,7,70.2,8,"1",11.23,"0","2","2","1"
"1840",956.55,21.49,6.86,10.46,"0",1,10.04,13.63,0,"4","2","3",0,1,8,90.6,21,"3",12.07,"0","3","0","1"
"1841",361.9,14.09,5.89,9.27,"1",1,9.65,31.56,1,"12","2","1",0,1,7,75.8,16,"4",10.6,"1","2","0","1"
"1842",532.96,15.31,6.28,10.01,"1",1,10.54,25.4,0,"1","2","2",0,1,10,81.6,27,"3",10.82,"1","3","0","1"
"1843",464.46,18.75,6.14,9.8,"1",1,10.04,18.86,0,"4","2","3",0,1,13,57.3,20,"0",11.35,"1","3","2","1"
"1844",328.06,11.14,5.79,9.21,"1",1,9.36,11.34,0,"8","1","1",1,1,9,48.9,17,"1",10.68,"1","3","1","1"
"1845",956.55,21.49,6.86,10.46,"1",1,10.51,15.89,0,"2","2","3",1,0,21,46.4,25,"0",11.7,"2","2","2","1"
"1846",196.84,11.14,5.28,8.7,"1",1,9.63,14.17,0,"12","2","1",0,1,6,96.8,18,"4",11.61,"0","3","2","1"
"1847",199.63,12.12,5.53,8.7,"1",1,10.4,21.98,0,"1","2","1",1,1,10,84.5,37,"1",11.7,"0","3","2","1"
"1848",175.23,7.9,5.17,8.63,"1",1,6,18.16,0,"7","2","0",1,0,17,57.7,31,"4",11.1,"0","2","2","1"
"1849",642.42,20.49,6.47,10.09,"1",1,9.76,25.38,0,"12","2","3",0,1,19,55.5,38,"1",11.35,"0","3","2","1"
"1850",232.06,10.16,5.45,8.88,"1",1,9.11,27.05,0,"12","2","1",0,1,9,82.2,24,"4",10.82,"1","3","1","1"
"1851",648.67,17.77,6.47,9.8,"1",1,10.19,19.33,0,"1","2","3",1,0,21,78,39,"1",11.08,"2","1","1","1"
"1852",432.45,17.77,6.07,9.39,"1",1,8.49,4.88,0,"11","0","3",0,0,8,61.5,11,"1",10.68,"0","1","1","1"
"1853",586.42,12.12,5.3,9.78,"0",1,9.74,26.73,0,"10","2","1",0,1,13,57.6,27,"1",10.6,"1","2","1","1"
"1854",438.36,18.75,6.08,9.39,"1",1,9.83,26.55,0,"2","1","3",0,0,20,94,63,"4",11.18,"2","2","1","1"
"1855",332.72,12.12,5.81,9.21,"1",1,8.15,5.46,0,"5","2","1",0,0,6,40.1,13,"1",11.12,"2","2","1","1"
"1856",530.06,19.72,6.27,9.91,"1",1,9.68,12.85,0,"5","2","3",1,1,12,82,29,"4",11.49,"2","3","0","1"
"1857",383,15.31,5.95,9.31,"1",1,9.33,24.68,0,"4","2","2",1,1,13,56.9,17,"1",11.11,"2","3","1","1"
"1858",222.44,14.09,6.13,8.78,"1",1,8.77,23.85,1,"12","1","1",1,0,10,41.1,19,"0",10.6,"0","2","1","1"
"1859",286.3,17.27,5.66,8.99,"0",1,8.92,23.57,0,"5","1","2",1,1,7,70,9,"3",10.16,"2","3","1","1"
"1860",493.4,19.05,6.2,9.85,"1",1,9.11,12.25,0,"4","1","3",1,1,7,77.3,14,"4",11.1,"0","3","2","1"
"1861",550.22,19.05,6.31,9.62,"1",1,9.59,15.87,0,"4","2","3",0,0,13,89.3,16,"0",11.29,"1","2","1","1"
"1862",501.97,22.47,6.22,9.8,"2",1,9.58,2.4,0,"1","1","3",1,0,5,32.7,7,"1",12.21,"0","2","2","1"
"1863",816.03,14.09,6.7,10.46,"1",1,11.17,25.61,0,"3","2","1",1,1,15,21.5,31,"1",11.74,"0","3","0","1"
"1864",487.84,20.49,6.19,9.81,"1",1,9.63,32.37,0,"3","2","3",1,0,15,75,32,"4",10.65,"2","1","0","1"
"1865",873.57,18.49,6.77,10.09,"2",1,9.57,25.16,0,"12","2","3",1,1,11,85.7,21,"0",11,"1","3","0","1"
"1866",418.4,12.12,6.04,9.44,"1",1,9.98,19.01,0,"3","2","1",0,0,16,84.5,23,"1",10.95,"1","2","1","1"
"1867",313.36,15.31,5.75,9.1,"1",1,9.22,21,0,"12","2","2",1,0,16,50.8,18,"4",10.6,"1","1","1","1"
"1868",436.79,18.49,6.08,9.39,"1",1,9.42,19.37,0,"4","2","3",1,1,11,69.5,27,"2",10.65,"2","2","1","1"
"1869",624.35,20.49,6.44,10.06,"1",1,9.24,20.11,0,"11","2","3",1,1,16,69.3,38,"4",11.61,"0","3","2","1"
"1870",291.13,12.12,5.67,9.08,"1",1,10.05,33.61,0,"10","2","1",0,1,12,77.4,27,"4",10.64,"0","3","0","1"
"1871",858.87,23.76,6.76,10.31,"1",1,9.53,28.64,0,"7","2","3",1,1,8,70.8,25,"2",11.35,"2","3","0","1"
"1872",675.89,22.95,6.92,10.09,"0",1,8.95,8.5,0,"6","2","3",1,0,5,81.8,15,"1",11.31,"0","2","0","1"
"1873",245.41,15.8,5.5,8.85,"1",1,8.8,11.53,0,"1","2","2",1,0,11,57.4,26,"4",10.55,"0","3","1","1"
"1874",281.15,12.12,4.61,9.04,"1",1,9.83,18.04,0,"10","2","1",1,1,7,88.5,16,"4",10.43,"0","2","0","1"
"1875",910.26,21.49,3.31,10.09,"0",1,10.7,23.62,0,"10","2","3",0,0,14,82.2,45,"1",10.99,"2","2","0","1"
"1876",262.94,15.8,5.57,8.92,"1",1,8.72,3.88,0,"6","2","2",1,0,4,55.2,5,"3",10.76,"1","2","1","1"
"1877",337.85,17.77,5.82,9.15,"1",1,9.06,18.87,0,"4","2","3",1,1,17,58.4,34,"2",10.75,"1","3","0","1"
"1878",883.45,21.98,6.78,10.37,"0",1,9.93,28.88,0,"12","2","3",0,1,13,52.3,30,"4",11.29,"0","3","0","1"
"1879",505.73,12.12,6.23,9.63,"1",1,9.15,7.37,0,"12","2","1",0,0,7,50,12,"3",10.82,"0","2","1","1"
"1880",343.93,14.09,5.84,9.22,"1",1,9.74,29.64,0,"12","2","1",0,0,12,85.2,16,"1",10.31,"0","2","1","1"
"1881",985.67,22.95,6.89,10.46,"1",1,10.44,19.83,0,"4","2","3",0,0,9,56.5,26,"1",11.61,"2","2","0","1"
"1882",412.06,14.33,6.02,9.39,"0",1,8.57,13.79,0,"2","2","2",0,1,15,58.8,27,"3",10.6,"2","3","1","1"
"1883",1054.91,21,6.96,10.24,"1",1,10.19,16.72,0,"5","2","3",1,0,13,83.1,17,"1",11.21,"1","2","0","1"
"1884",236.52,16.29,5.47,8.81,"1",1,9.35,26.59,0,"2","2","2",1,0,25,47.5,33,"1",10.13,"2","2","0","1"
"1885",631.06,15.8,6.45,9.8,"1",1,9.76,18.38,0,"7","2","2",1,0,17,60.6,33,"0",10.8,"0","2","2","1"
"1886",226.64,14.33,5.42,8.79,"1",1,9.32,19.89,0,"12","1","2",1,0,8,87.7,16,"0",10.17,"0","2","1","1"
"1887",415.49,19.05,6.03,9.68,"0",1,9.69,22.87,0,"11","1","3",1,0,14,47.4,18,"2",10.86,"0","2","0","1"
"1888",1000.65,12.12,6.91,10.31,"1",1,8.66,22.11,0,"6","2","1",0,0,9,30,37,"1",11.23,"2","3","0","1"
"1889",299.51,13.11,5.7,9.09,"0",1,9.19,21.46,0,"8","0","1",1,0,9,57.4,9,"3",10.17,"0","2","1","1"
"1890",194.98,15.31,5.35,8.63,"2",1,9.72,16.18,0,"11","2","2",0,1,12,76.2,24,"0",11,"0","3","2","1"
"1891",234.49,7.62,5.46,8.93,"1",1,7.66,13.79,0,"12","2","0",1,1,12,9.7,27,"1",10.66,"2","3","2","1"
"1892",456.54,6.03,6.12,9.62,"2",1,9.04,18.46,1,"12","2","0",1,0,18,20.1,26,"0",11.18,"2","3","1","1"
"1893",506.38,19.05,6.23,9.88,"2",1,9.7,28.83,0,"12","1","3",1,1,21,59,47,"3",11.18,"2","3","0","1"
"1894",131.42,7.9,4.88,8.34,"1",1,9.06,17.57,0,"4","0","0",0,0,6,74.3,16,"3",10.13,"0","1","1","1"
"1895",729.4,24.7,6.59,10.13,"1",1,9.94,31.43,1,"4","2","3",0,1,15,63.9,35,"1",11.31,"2","3","0","1"
"1896",342.22,14.09,5.84,9.21,"0",1,10.23,13.24,0,"6","2","1",0,1,14,93.3,30,"0",11.93,"2","3","2","1"
"1897",1100.44,19.05,7,10.31,"1",1,10.33,25.41,0,"1","2","3",0,1,18,65.3,35,"0",11.46,"0","3","0","1"
"1898",883.45,21.98,6.78,10.37,"1",1,10.08,34.33,0,"2","2","3",1,0,15,76.9,26,"1",11.18,"2","2","0","1"
"1899",335.79,13.11,5.82,9.21,"2",1,9.44,8.56,0,"7","1","1",1,1,11,47.6,18,"0",10.96,"1","3","2","1"
"1900",330.23,6.03,5.8,9.29,"1",1,7.99,19.63,0,"10","1","0",0,0,8,14.5,10,"3",10.77,"0","2","0","1"
"1901",442.49,19.72,6.09,9.73,"1",1,9.89,15.93,0,"5","1","3",0,0,7,83.4,10,"0",10.6,"2","2","0","1"
"1902",93.49,7.62,4.54,8.01,"2",1,9.06,14.55,0,"2","2","0",0,1,10,57.1,25,"1",11.05,"0","3","1","1"
"1903",711.14,19.72,5.76,10.2,"2",1,10.32,16.12,1,"8","2","3",1,1,18,50.7,55,"1",12.07,"2","3","2","1"
"1904",615.99,14.09,5.74,9.8,"1",1,9.54,15.45,0,"6","1","1",0,1,11,65,20,"2",10.78,"1","3","0","1"
"1905",423.61,16.29,6.77,9.39,"1",1,10.2,23.73,0,"12","1","2",1,1,18,69.4,23,"2",11.35,"2","1","0","1"
"1906",529.69,18.75,6.27,9.58,"0",1,9.04,7.14,0,"5","0","3",1,0,9,71.2,10,"1",11.34,"1","2","1","1"
"1907",387.63,22.47,4.61,9.54,"1",1,8.76,29.9,0,"12","2","3",1,0,12,66,15,"1",10.82,"0","2","2","1"
"1908",519.37,19.05,6.25,9.9,"1",1,9.61,19.82,0,"6","2","3",1,0,9,57.4,17,"4",10.7,"2","2","0","1"
"1909",388.11,10.16,5.96,9.39,"1",1,9.76,11.28,0,"12","2","1",0,1,10,72.1,17,"2",10.92,"2","3","1","1"
"1910",559.56,14.09,6.33,10.09,"1",1,10.23,17.67,0,"3","2","1",1,1,13,43.6,38,"1",11.35,"0","3","0","1"
"1911",127.02,8.9,4.84,8.29,"1",1,8.59,3.9,0,"4","2","0",1,1,8,40.5,26,"1",11.29,"1","2","1","1"
"1912",432.86,21,6.07,9.68,"2",1,11.03,7.74,0,"4","2","3",1,1,12,82.6,22,"1",11.71,"2","3","2","1"
"1913",254.8,18.49,5.54,8.85,"0",1,9.03,16.49,0,"6","0","3",1,1,14,56,21,"4",11.08,"1","3","0","1"
"1914",600.52,19.72,6.4,10.03,"1",1,0.69,2.61,1,"12","2","3",0,1,5,0,21,"1",11.7,"1","2","0","1"
"1915",176.33,11.14,5.17,8.59,"1",1,9.05,10.4,0,"8","2","1",0,1,9,35.4,15,"3",9.8,"0","3","1","1"
"1916",1336.31,21.98,7.2,10.46,"1",1,10.55,15.17,0,"4","1","3",1,1,10,73.1,21,"2",11.57,"0","3","0","1"
"1917",506.21,13.11,6.23,9.62,"1",1,8.23,10.92,0,"2","0","1",0,0,6,24.9,14,"1",10.6,"0","2","2","1"
"1918",1295.74,19.72,7.17,10.46,"1",1,9.48,26.08,0,"3","1","3",1,0,16,59.9,22,"1",11.46,"2","2","0","1"
"1919",404.97,13.11,6,9.39,"1",1,9.15,16.67,0,"11","2","1",0,1,8,88.3,29,"2",10.49,"0","3","0","1"
"1920",447.79,11.14,6.1,9.52,"1",1,10.11,33.65,0,"3","2","1",1,1,18,50.7,52,"2",10.86,"1","1","0","1"
"1921",369.94,15.31,5.91,9.27,"1",1,10.3,26.67,1,"10","2","2",0,1,21,82.7,40,"2",10.9,"2","3","0","1"
"1922",758.96,16.29,6.63,9.98,"1",1,10.13,12.45,0,"4","2","2",1,1,6,71.8,23,"0",11.11,"1","3","0","1"
"1923",377.26,11.14,5.93,9.35,"1",1,9.94,18.06,0,"1","2","1",0,0,13,42.8,22,"4",11.05,"1","2","0","1"
"1924",442.87,11.14,6.09,9.51,"1",1,8.5,34.43,0,"11","2","1",1,1,17,46.5,45,"1",11.35,"2","3","0","1"
"1925",353.55,13.11,5.87,9.65,"1",1,8.91,25.14,0,"1","2","1",1,1,19,22.2,26,"3",10.67,"0","3","0","1"
"1926",564.54,18.49,5.48,10,"1",1,9.75,17.5,0,"12","2","3",0,1,18,24.7,33,"4",10.88,"2","3","0","1"
"1927",231.17,13.11,4.61,8.83,"0",1,9.34,21.29,0,"3","1","1",1,0,11,69.5,30,"1",10.43,"0","2","0","1"
"1928",202.91,21,5.31,8.92,"2",1,9.91,9.8,0,"4","2","3",1,0,25,19.8,45,"4",11.08,"1","2","0","1"
"1929",550.22,19.05,6.31,9.62,"1",1,9.28,14.49,1,"1","0","3",1,0,12,53.7,17,"1",11,"0","2","0","1"
"1930",280.62,14.09,5.64,9.01,"2",1,9.39,20.46,0,"4","1","1",1,0,7,55.7,24,"4",10.74,"0","1","2","1"
"1931",381.72,11.14,5.94,9.77,"1",1,10.09,25.29,1,"8","2","1",0,1,16,36.4,42,"1",11.35,"2","3","0","1"
"1932",727.11,19.05,6.59,10.24,"2",1,9.92,17.6,0,"2","2","3",1,1,8,83.6,37,"0",11.74,"2","3","0","1"
"1933",623.69,14.09,6.44,9.81,"1",1,9.85,29.44,1,"3","2","1",0,1,11,47.5,25,"3",10.84,"1","3","0","1"
"1934",167.69,14.09,5.12,8.5,"2",1,9.33,30.17,0,"12","2","1",1,0,18,58.8,30,"4",10.65,"1","2","0","1"
"1935",811.61,21,6.7,10.31,"1",1,10.96,19.52,0,"12","2","3",0,1,10,89.1,36,"4",11.98,"2","3","0","1"
"1936",101.25,13.11,4.62,8.01,"2",1,10.11,19.8,0,"11","1","1",0,1,12,92.9,25,"0",11.23,"1","3","0","1"
"1937",584.59,10.16,6.37,9.8,"2",1,8.94,18.99,0,"11","2","1",1,1,15,18.4,29,"0",11.13,"1","3","0","1"
"1938",524.55,21.98,6.26,9.85,"1",1,10.29,25.6,1,"5","2","3",0,1,18,63.7,28,"2",11.03,"1","3","0","1"
"1939",390.34,12.12,5.67,9.77,"2",1,7.26,15.14,0,"1","2","1",0,1,4,21.9,20,"3",10.76,"2","3","0","1"
"1940",452.8,10.16,6.12,9.55,"0",1,10.4,27.34,0,"10","2","1",0,1,5,86.8,8,"4",10.65,"2","3","0","1"
"1941",1309.49,20.49,7.23,10.46,"1",1,9.83,13,0,"10","2","3",1,0,9,72.6,13,"3",12.21,"1","3","0","1"
"1942",649.11,20.49,3.28,10.1,"1",1,9.94,25.78,0,"10","2","3",0,0,15,69.1,30,"1",10.91,"2","1","0","1"
"1943",183.41,19.05,5.21,8.52,"1",1,9.57,15.46,1,"11","2","3",0,1,6,96.2,15,"1",11.23,"2","3","0","1"
"1944",686.77,14.33,6.53,9.9,"1",1,9.92,25.35,1,"12","2","2",0,1,10,87,22,"4",11.08,"0","3","0","1"
"1945",218.4,18.49,4.61,8.7,"1",1,9.64,18.03,0,"12","2","3",1,1,12,97.2,34,"1",11.44,"0","3","2","1"
"1946",856.61,23.63,6.75,10.31,"1",1,9.18,14.13,1,"12","2","3",1,1,11,66,28,"2",12.3,"2","2","2","1"
"1947",515.91,22.47,6.25,9.83,"1",1,9.29,23.53,0,"1","1","3",0,1,10,87.6,20,"4",11.02,"0","3","0","1"
"1948",674.31,21,6.51,10.12,"1",1,9.25,23.23,0,"8","1","3",1,1,12,71.6,17,"1",11.1,"1","3","0","1"
"1949",415.9,12.12,6.03,9.43,"1",1,9.44,19.09,0,"5","0","1",0,0,15,52.3,16,"0",10.82,"1","2","1","1"
"1950",206.03,14.33,5.33,8.7,"1",1,8.93,19.36,0,"2","1","2",1,0,12,39,14,"3",10.31,"0","2","1","1"
"1951",684.43,14.09,6.53,9.9,"1",1,9.99,10.64,0,"12","1","1",1,1,13,66.9,21,"1",11.46,"0","3","2","1"
"1952",291.87,15.8,5.68,9.03,"0",1,9.04,13.65,0,"5","1","2",1,0,8,58.4,9,"1",10.09,"2","2","1","1"
"1953",215.93,8.9,5.37,8.82,"1",1,9.36,16.86,0,"11","2","0",1,1,8,55.6,27,"1",10.65,"2","3","1","1"
"1954",316.09,12.12,5.76,9.16,"1",1,9.37,19.27,0,"3","2","1",1,1,14,33,32,"1",10.92,"2","3","0","1"
"1955",710.43,16.29,5.99,9.91,"1",1,9.73,33.49,1,"7","2","2",1,1,15,48.2,37,"3",10.71,"1","3","0","1"
"1956",267.45,13.11,5.59,8.98,"1",1,10.44,18.1,1,"3","2","1",0,1,13,67,29,"1",11.13,"2","3","0","1"
"1957",87.68,18.75,4.47,7.78,"2",1,8.69,27.82,0,"1","1","3",0,0,5,94,23,"0",10.92,"1","2","2","1"
